video_id,comment_text,likes,replies,pol
adfcVmu1bmM,Wow,0,0,0.1
2LkEa-JV9Kc,Or you're just like me and don't have any.... yay :(,5,0,-0.75
XpVt6Z1Gjjo,they should've gifted you cyanide,0,0,0.5
LnxSTShwDdQ,Nope   nope nope no no nope no nope,0,0,0.0
d8U5funnyA8,Can you people get me to 100 subscribers,0,0,0.0
Ayb_2qbZHm4,ucla jan steps,0,0,0.0
BNJUsE7pEs4,"Amen sir, Amen.",0,0,0.0
n4wFyyW71zs,Kocham Was!!!! ❤💙\nI love you!!!!💚💜💋,0,0,0.5
41taYOq1kVY,http://vire.info/?cash=12982,0,0,0.0
cWIEF2Yc58w,"It sucks that Jon seems like such a good and sweet talented person, but that professionaly Stephen doesnt have the guts to tell him to either be quieter or turn off his Mic. It's like he's nice, but his intersections really do ruin the show a bit",0,0,0.32142857142857145
rrZk9sSgRyQ,Yassd,0,0,0.0
83ZrTybo2t4,Why cant we bite each other on the face when we see someone we've been missing for a long time?,0,0,-0.125
a-9IZz8Ry5I,Anyone noticed that the pixel 2 has a camera to the left and the xl has a camera to the right? Lol idk I need a life,0,1,0.36190476190476195
6z-X4r5JkyI,💗💗💗💗,0,0,0.0
M3siIx0W8aM,Was this filmed at Fota Island ?,0,0,0.0
j8ziXMTpkL4,Just like Minecraft,2,0,0.0
yG-yfbDscbo,"All have taken place, you can stop, all the power will be for you",0,0,0.0
Rmg5fLRBkZo,IS IT BAD THAT I WATCH CASEY VLOGS MORE THAN I WATCH REGULAR TV???,0,0,-0.06666666666666661
RA9gg4qBb30,Flushing the Trump. AWESOME.,0,0,1.0
F4ELqraXx-U,Quee of music,0,0,0.0
3VVnY86ulA8,The crazy go pro lady 😂😂😂 love you Justine,0,0,-0.04999999999999999
1NyMSWqIJDQ,Why,0,0,0.0
03IUgOd4GH4,3 mil in 12 hours whoop,0,0,0.0
j3MvNvV27hw,"Colleen, your curly hair is BEAUTIFUL!  It looks soft and light and really suits you, I would say more than when you straighten it.  It's big and fun and has character!",0,0,0.3678571428571429
TdH_NL35Nbw,If Fred Andrews dies we riot,235,31,0.0
AApylcoF9jA,Good thing jacksepticeye moved,0,0,0.7
yWatz9TAgT0,No! I love the blondeeeee!,0,0,-0.3125
FN5n87Gj0LM,I LOVED BLACK MIRROR!!! I'm waiting for the next seasons !!!,0,0,0.1248263888888889
4z4xoO-NGUg,Child beater smh,0,0,0.0
xTyTQgb-y-A,YASSSSS. MY FAVES,1,0,0.0
iALfvFpcItE,Thoughts from people on using mushrooms to stop anxiety? Also anyone have any thoughts on low dosing oxytosin to treat? SSRI is a no go. It's not for me but a loved one.,0,0,0.35
8hP6WROycAU,I love this song,0,1,0.5
xHzL1lqNny4,Te amo (:♥,0,0,1.0
5PaDeyRNUyc,Ok but seriously what drugs is Jordan on,1,0,0.08333333333333334
fQxLlq7lxVM,I'm here for it girl !,0,0,0.0
SjZWJoNYpHI,Pop punk almost ten years before Green Day and with more integrity.,45,7,0.09999999999999999
FpZ1sIjQrf4,what yp,0,0,0.0
2zISrf-7V3U,"I'm oily skin and tried it out but sadly 😔it didn't work for me after 3 hours I was oily, but I still give Rhianna props her collection is gorgeous and it did not oxidized on me.",0,0,0.09999999999999998
H1YGg8nYkv0,I would've shot her,0,0,0.0
Y2GVVC_cD_E,His smile looks like burak deniz,0,0,0.3
03IUgOd4GH4,Helga Sounds Different,0,0,0.0
QQVWMp_xgGg,Just realized that we have a lot of dumb citizen....,0,0,-0.375
8oyf8Ecwo-Y,This will never be the newpenny dreadful.,0,0,-1.0
mceaM2_zQd8,This is literally a cut down version of 3 Blue 1 Brown's vid,0,1,-0.07777777777777779
MiFeES9uOSo,Oh ...,0,0,0.0
5XpbCWsHWKQ,Flopsun annecim 😣,0,0,0.0
S_DltnHeJ-M,"I like your new hair, thought I don't know if it's new but it's new to me and I like it so there. Compliment achieved.",0,0,0.13636363636363635
8NArIVIQ4BI,These are things where after you question why soap is named soap,0,0,0.0
LrvnTWNATG0,what a shitty replay,0,0,0.0
APHgDFRpCi0,Its worse then I thought it would be. Pharrell Williams in safari was good a good idea this was not.,0,0,0.3333333333333333
yNaLblrdflU,Esta mierda de trabolta o trebol es siempre lo mismo pura cagada de zorrillo pinches directores no saben buscar gente que traiga reating pinche viejo no vale verga y ahi lo traen.,0,0,0.0
rfMJ-DylWBs,Hell yea b0i n3w vide0,0,0,0.0
O78Lpo4ctSE,Awww,0,0,0.4
Wp2TUPo5W0c,"Thank you for sharing, Dan. I agree about the feeling of the 'black hole'- except for me, it feels more like a black storm cloud in my mind, made of irrational thoughts like the ones you described. Sleeping too much or too little is also big in my life, as well as the lack of appetite (it kinda feels like I'm either not allowed to eat, or I do it to keep myself busy). If I may add another tip here, though, cleaning is a good physical activity that will help both in self-care and productivity. Just getting up to make your bed is a good start. When I clean the carpet of the kitchen or do the dishes, it makes me feel like I actually have purpose and influence in my surroundings- it makes me feel like I have control. Again, thank you for sharing this, and I wish you all the best in the future.",0,0,0.2175595238095238
DyTlOIa6RLo,Holy fuck that father is greedy,0,0,-0.4
6gwM9v_OwUc,Best season of Rupaul. Laganja is forever and always my fave.,5,2,1.0
Upqp21Dm5vg,"could you do a video on chillis and dishes to make with them, my mum bought a carolina reapers without knowing the heat",0,0,0.0
LunHybOKIjU,HAPPY BIRTHDAY EMINEM..!!!!(The King Of Rap),1,0,0.8
CDfhFfKSohc,The trolls for Putin are out in full force. The Russian payroll for Trumptards who enjoy trolling is astronomical.,0,1,0.25
c_weoC3HT6Q,Yuri on ice,0,0,0.0
gIE105f0ejg,Get ready to buy 4 million sprinkles James,0,0,0.2
jY9xBAAa5fs,I'm dead inside😑,0,0,-0.2
0H3MirHyX2w,Wow,0,0,0.1
YicuZ0gYH_o,Wow. Some actual good news.,0,0,0.26666666666666666
2WIzsHMcSp4,#HoloOutfit,0,0,0.0
H1YGg8nYkv0,AMERICANS DONT RESPECT WOMEN PERIOD,3,7,0.0
9HIkG6vMk6E,He's tall looking,0,0,0.0
oqmSuPJfvJo,"Usually, when I come to this channel, I am expecting to see Corinne do a project and Rob just, you know, cut himself somehow. So, I was kinda disappointed with the last cheesecake video results - just because it went wrong for bad execution rather than the project itself - but we got it now heeeey\n\nAnd damn, people are harsh...",0,0,-0.39999999999999997
LolP3Y7_Irs,#19 On Trending❣️,0,0,0.0
G_SjnHwxWMU,I wish X was physically in the video tho,0,0,0.0
bvomHFZO0mk,Where are my people who were at the animation panel at D23???,0,0,0.0
A-sDCUXML2E,Stort.,0,0,0.0
bd7IGZ6dulM,*bold?*,0,0,0.3333333333333333
5ggZ9jIHnr8,Tava no #1videos em altas agora tá no #21kkk puts. Só mais a senha do Wi-Fi kkk,0,0,0.0
TaxAsHhex10,"Shut up,  colbert.   Don't be a little pussy all your life.",0,1,-0.1875
efD3nmwF-IM,La wea buena :),0,0,0.5
f24IrRsf-lQ,Woo! I'm totally ready for it!!,0,0,0.3125
7uOvL5eLpeE,Amei ♥ de coração! A letra é maravilhosa,0,0,1.0
_r5eTelhpmQ,Love it.....I call Carolina home as well.,1,0,0.5
y_h_1uN2RQA,Are you single😊💝💝💝💃💕🎶🎶🎶🎶🎶🎤🎤🎤,0,0,0.0
udnGW3E1vxY,perfection,0,0,0.0
RxIh_0q524c,Cool idol can you teach me how to vlogg 😊,0,0,0.35
jKInAMNrXRA,Very well said,0,0,0.2
_38JDGnr0vA,"oh my god the colours are really wonderful, i never saw something like that",0,0,1.0
ktc8XDBq93k,YOU TUBE! you're freezing views again....plz...don't do this...these talented boys deserves more more views for working hard.,3,0,0.3520833333333333
2m65xSqUWaI,He'll be able to buy a new foot.,0,0,0.3181818181818182
uy1FAz6zrQE,0:30 SO FUCKING CRINGY JESUS FUCKING CHRIST WHERE IS MY BLEACH,0,0,-0.6
J7MYJ8Kxhwc,*Eminem stops making music* *NF saves rap*,0,0,0.0
2VXWgIOPgmw,Finally a show about waco! and it looks amazing ! now all we need is a ruby ridge story.,0,0,0.37500000000000006
2eAuJIGlp9I,Seagal is a useless obese fraud. Anyone who goes to Russia and cozies up to murderous dictators like Putin and Kadyrov is going straight to Hell.,3,0,-0.15
48dQekjzI6U,Will why do you wear the fabric over your face?,0,0,0.0
rRi8LptvFZY,sorry but your annoying bleep filled song isnt going to work. Its Velcro. Deal with it.,1,0,-0.3
T6x-kDiQsWM,"I want to see invisible hamsters, jimmy",0,0,0.0
1k_whpRADOE,He did all this to get back at his wife nice,1,0,0.3
FNh2ZsQkNus,You guys took one of my favorite movies ever and turned it into a music video...BEST THING EVER!,2,0,0.625
20yqGk-M-iI,no one likes you he's sooooooooo UGLYYYYYY!!!!!!!!!!!,28,15,0.0
QBGaO89cBMI,The 90's feel damnn,0,0,0.0
oD7nZouNyDA,Yes mama bubz ! I always get dolled up  for shopping,0,0,0.0
r9-DM9uBtVI,The HYPE is REAL bros.,0,0,0.2
vrcG-SckgJk,Look at all the comments of people crying about their unfunny jokes being misinterpreted.,0,0,-0.2
lNzrWNjEQjk,Is this Christian music,0,0,0.0
c2BcR39AtxE,i have the ios 11 and i don’t have these emojis,0,0,0.0
X7ld45pUueQ,"What's that area right past that marker, an even more southern most point, lol",4,0,0.3059523809523809
9fgtEM8-VTI,>be american\n>go to elementary school \n>get shot\n>go to high school\n>get shot\n>go to university\n>get shot\n>go to work\n>get shot\n>join the national guard\n>get shot\n>go to watch my favorite movie\n>get shot\n>go to see my favorite country singer\n>get shot\n\ngod bless the constitutions,0,0,0.365
lbgBzgMzVV8,"I can't believe your mom died, and you said it without crying 🤧",0,0,-0.2
RsG37JcEQNw,"Everytime I think Weezer can't come up with a more cringeworthy chorus than Beverly Hills, they release a new song and I realize it's been going downward for more than a decade now. I mean, seriously? Turn it up, it's the Beach Boys? Jesus Christ. So bad. Well, there will always be Blue, Pinkerton, and Green for me.\n\nP.S.: Yes, White had some good moments. That's it though.",0,0,0.029053030303030303
dN9hA7J79VI,You guys can we get #transleaders trending on twitter since the nfl doesn't allow any trans female cheerleaders,1,0,0.0
k1vE_LVBx4s,About half of American households don't even pay income taxes. Of course tax breaks help you more if you're the one actually paying taxes. How about making the government more efficient and reallocating money to programs that give Americans an equal opportunity to succeed? The function of the government is not to provide an equal outcome.,0,0,0.11904761904761905
gDFZS0BVsBY,In the book Pennywise has an electric blue tie. How could you mess that up?,0,0,-0.0875
HPRQwI5uvBM,how and why is this trending?,14,0,0.0
ZWTlL_w8cRA,❤️❤️❤️,0,0,0.0
Q7o163QU8CE,THATS SO CLOSE TO MY 19TH BIRTHDAY!!!!!!!,0,0,0.0
zqE-ultsWt0,"Wau, love it",0,0,0.5
k9VmfRBkUuM,Haters will say tis photoshopped,88,0,0.0
1z3cp_Mh8bA,They’re both adorable.,0,0,0.5
rfMJ-DylWBs,Can you do everything wrong with Rise of the Guardians please!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,0,-1.0
12vfxYs6F7E,Learn to bunny hop on a moutain bike,1,0,0.0
5PaDeyRNUyc,SO NOBODY WAS GONNA FIX THAT ONE OUT OF PLACE PIECE OF HAIR ON KYLIES WIG?????,0,0,0.0
AZDiPT4PuHE,can get mo please and do something indian please.☺,0,0,0.0
L00YWl8StuI,Kids in the comments making stale feminist jokes,0,0,-0.5
b-3YW03RR0I,*points at wedding ring*\n-I own you!\n\nI LITERALLY GONNA DIE I NEED AN AMBULANCE,2,0,0.6
G_wmoWfZQAM,"Shay, exfoliate your lips :)",0,0,0.5
4k56sdESwHQ,This one right here is fireeeeeeeee !!! Ringtone ya 2017,0,0,0.5580357142857142
1-mNxzvJSaQ,ayooooo....why kat Williams wit you...tht some  comedy shit.........aaaaaassyyyyyyyyoooooo.....reporting to you LIVE ...... Jesus sandals.....2013 ....brick city new DMVNJNY....EASTSIDE,0,0,0.13636363636363635
XpVt6Z1Gjjo,Ilysfm,0,0,0.0
4yCkkOvIkUI,How is this trending and idubbbz isn't?!,0,0,0.0
9CILSvf1snQ,Love it!!!,0,0,0.9765625
YK53kxDdkiU,"Fuck bron bron, fucked up my nigga Hayward with no regard. \n\nDeadass left the murder scene like nothing happened.",5,8,-0.3333333333333333
WYYvHb03Eog,when do these come out ?,0,0,0.0
PpGyVCu2n9g,Was she worried about Chicago for the last eight years where the death toll raised every year while her husband was president q,1,0,0.0
3X3xtRNb20s,"2U lyrics\n\nNo limit in the sky\nThat I won't fly for ya\nNo amount of tears in my eyes\nThat I won't cry for ya, oh no\nWith every breath that I take\nI want you to share that air with me\nThere's no promise that I won't keep\nI'll climb a mountain, there's none too steep\n\nWhen it comes to you\nThere's no crime\nLet's take both of our souls\nAnd intertwine\nWhen it comes to you\nDon't be blind\nWatch me speak from my heart\nWhen it comes to you\nComes to you\n\nWant you to share that\n(When it comes to you)\n\nCupid ain't a lie\nArrow got your name on it, oh yeah\nDon't miss out on a love\nAnd regret yourself on it, oh\nOpen up your mind, clear your head\nAin't gotta wake up to an empty bed\nShare my life, it's yours to keep\nNow that I give to you all of me, oh\n\nWhen it comes to you\nThere's no crime\nLet's take both of our souls\nAnd intertwine\nWhen it comes to you\nDon't be blind\nWatch me speak from my heart\nWhen it comes to you\nComes to you\n\nWant you to share that\n(Share) When it comes to you\nWant you to share that\n\nWhen it comes to you\nThere's no crime\nLet's take both of our souls\nAnd intertwine\nWhen it comes to you\nDon't be blind\nWatch me speak from my heart\nWhen it comes to you\nComes to you\n\nYou are welcome.",1,0,0.4
5NX-U36VDis,Just get a fucking laptop,0,0,-0.6
oh37J6qROrQ,"Great informational review. Like always, great video.",0,0,0.8
-jFgNreZPf0,Ooooo yeaaaah!!!!!!!!!! ♥,0,0,1.0
a-9IZz8Ry5I,"The Now Playing feature, also known as the we're intercepting all of your conversations, all day long, everywhere you go feature.",0,0,-0.05
IUkNNDg18mY,Press A to give this video a Like 😂😂😂,0,0,0.0
dUBcP00TEWI,Sometimes I feel so bad for these impersonators that put up with Lucas's shenanigans...,0,0,-0.6999999999999998
o97_jDomyqc,Brasil loves You 💕,0,0,0.0
xItHZZ3bvhY,i love seeing Americans divided on stupid things,0,0,-0.14999999999999997
mlxdnyfkWKQ,Ivan the bear,0,0,0.0
Lv3Uy2rjgCE,"I like Sci-Fi and Auto biographies mostly. Don't have a favorite book but I really like Orson Scott Cards works, especially the homecoming series.",0,0,0.3
15ugV2ASveg,How? How the fuck can someone be this talented?,1,0,0.14999999999999997
bvim4rsNHkQ,"Couldn't you, I don't know, just put some parachutes on the thing instead of trying to land it at 40 mph on a tippy barge?",0,2,0.0
DZHAB3PGlfU,It's Sterling K Brown he should always be trending,1,0,0.0
GfqD5WqChUY,"My man. Another vid! Yay! I was all excited to see you FINALLY made another video. Then I saw your face. What? When did he start doing that?\nThen I see another video of yours I previously hadn't. You upload every Wednesday? What? Am I not subscribed??\n\nTurns out that YouTube has failed us both. Despite being subscribed, your videos weren't showing up in my sub feed. While I was immensely disappointed previously, I am now elated and looking forward to more of your content! BTW, Wisecrack is fantastic too. Nice call-out. (I realize this is not the right video for that.)",0,0,0.07023809523809524
AApylcoF9jA,Lol i can see trump now....those damn irish asking for money from there government to help repair infrastructure how dare they this is bad really really bad for potatoes how will i have my fries,0,1,-0.1499999999999999
ZVPTxFZTQis,"Trunk in the front, call it elephant...fire!!!!",0,0,0.0
2m65xSqUWaI,Hope that guy's prepared for all the shitty relatives in his life coming out of the woodwork trying to sue him and beg for loans.,1,0,0.0
r8jWAvF3rcE,Why why why why WHYYYY did I google Cyclopia human?! DON'T DO IT!!! IT'S A TRAP!!!!!!!,0,0,0.0
3QzUSSKfEeA,This song makes me wanna watch,0,0,0.0
YQYslaA1Lus,I miss the old kanye\nChop up the beats kanye.,1,0,0.1
ScNsBpQ8KIg,Bonneville!! The best,1,0,1.0
2DTwXdqmRiM,His name is Jeff,0,0,0.0
TdH_NL35Nbw,Whyy,1,7,0.0
0Pz7DnHikLU,wonder what Connor thinks.,0,0,0.0
FgSSk7xLW9w,Or maybe its just a placebo,0,0,0.0
ORSMs7lZtdY,Dude was going to run to the Philippines!,1,0,0.0
jK6BesOrfws,raw,0,0,-0.23076923076923078
YicuZ0gYH_o,Holy fucking shit. That name is perfect for PR lol.,0,0,0.5333333333333333
nvAhI3ZjnjU,You can’t play impressions without having Donald trump in there somewhere,1,0,0.0
C1i3ESnliMQ,What if you only ate pizza,0,0,0.0
-zCYX0esYlo,Am I the only person that saw Nick Kroll....?,0,0,0.0
WRzqSDyOSbY,"Mad, more videos with Cami 😍😍😂",0,0,-0.0625
Oo0NJsr5m4I,"I don't trust the damn thing, I've seen too many videos of Chinese kids and mothers sucked into collapsing elevators and escalators.",0,0,0.25
JU21shbaVBo,You wouldn't believe all the famous artists that copied. So cartoonists do it too. Not really surprised.,0,0,0.225
px7dYqZPk6I,One Direction are better,1,0,0.5
UxrTnLgO1YM,This has to be one of your best videos. Loving the hiccups! XD,0,0,0.875
1ZNZY-gd3K0,woe to the man who leads my flock astray,0,0,0.0
EmlH7yRKmSY,Am I the only one enjoying looking at all the different ones and then it's like Holy God the fatty in the front row that's clearly fed pancakes and bacon and eats at the table with the fam. The only thing that ones herding will be his diabetes,0,0,0.06666666666666667
hNsUtZmWgdg,"Как-то странно - попадание всегда в одно и то же место... Может в этом месте закладка с горящим составом ? Да и зажигается он не от лазера, а сам по себе. Если б одно видео,а так все (ПЯТЬ !) с попаданием в абсолютно одну точку. ФЕЙК !",1,2,0.0
wiBhzhQu_2c,Hey girl hey🙋,0,0,0.0
LHR2gzqUp5M,Rob is so supportive in this,0,0,0.5
Y8kAZAQ5dX0,Wack,0,0,0.0
wUHWzsF_qJM,I love you,0,0,0.5
_5ZrSKpbdSg,"Thank you NASA, for wasting $3.26 billion dollars on useless information we do not need. That's tax payer money btw.",1,7,-0.5
2HcqS508lIo,Magnets = Magic,0,0,0.5
_r5eTelhpmQ,I've always enjoyed his music. Hootie and his solo country is just great music!,0,0,0.75
0501BTnbrxg,"[Chorus]\nFeels like we're on the edge right now\nI wish that I could say I'm proud\nI'm sorry that I let you down\nLet you down\nAll these voices in my head get loud\nI wish that I could shut them out\nI'm sorry that I let you down\nL-l-let you down\n\n[Verse 1]\nYeah, I guess I'm a disappointment\nDoing everything I can, I don't wanna make you disappointed\nIt's annoying\nI just wanna make you feel like everything I ever did wasn't ever tryna make an issue for you\nBut, I guess the more you\nThought about everything, you were never even wrong in the first place, right?\nYeah, I'ma just ignore you\nWalking towards you, with my head down, lookin' at the ground, I'm embarrassed for you\nParanoia, what did I do wrong this time? That's parents for you\nVery loyal?\nShoulda had my back, but you put a knife into my hands before\nWhat else should I carry for you?\nI cared for you, but\n\n[Chorus]\nFeels like we're on the edge right now\nI wish that I could say I'm proud\nI'm sorry that I let you down\nL-l-let you down\nAll these voices in my head get loud\nI wish that I could shut them out\nI'm sorry that I let you down\nL-l-let you down\n\n[Verse 2]\nYeah, you don't wanna make this work\nYou just wanna make this worse\nWant me to listen to you\nBut you don't ever hear my words\nYou don't wanna know my hurt, yet\nLet me guess you want an apology, probably\nHow can we keep going at a rate like this?\nWe can't, so I guess I'ma have to leave\nPlease don't come after me\nI just wanna be alone right now, I don't really wanna think at all\nGo ahead, just drink it off\nBoth know you're gonna call tomorrow like nothing's wrong\nAin't that what you always do?\nI feel like every time I talk to you, you're in an awful mood\nWhat else can I offer you?\nThere's nothing left right now, I gave it all to you\n\n[Chorus]\nFeels like we're on the edge right now\nI wish that I could say I'm proud\nI'm sorry that I let you down\nL-l-let you down\nAll these voices in my head get loud\nI wish that I could shut them out\nI'm sorry that I let you down\nL-l-let you down\n\n[Verse 3]\nYeah, don't talk down to me\nThat's not gonna work now\nPacked all my clothes and I moved out\nI don't even wanna go to your house\nEverytime I sit on that couch\nI feel like you lecture me\nEventually, I bet that we\nCould have made this work\nAnd probably woulda figured things out\nBut I guess that I'm a letdown\nBut it's cool, I checked out\nOh, you wanna be friends now?\nOkay, let's put my fake face on and pretend now\nSit around and talk about the good times\nThat didn't even happen\nI mean, why are you laughing?\nMust have missed that joke\nLet me see if I can find a reaction\nNo, but at least you're happy\n\n[Chorus]\nFeels like we're on the edge right now\nI wish that I could say I'm proud\nI'm sorry that I let you down\nOh, I let you down\nAll these voices in my head get loud\nAnd I wish that I could shut them out\nI'm sorry that I let you down\nOh, let you down\n\n[Outro]\nI'm sorry\nI'm so sorry now\nI'm sorry\nThat I let you down",0,0,-0.14080261136712752
Zo1pCjsjf6I,I'm love to see Killing Me Softly from you guys. I think it would be interesting,0,0,0.3666666666666667
Z28FY82ERmA,😱😱😱😱,0,0,0.0
Zya-JNMJ62k,"Dang, he's graying. Oh the years have past.",0,0,-0.25
YaTxVflKDQw,Why is Kylie not here?,0,0,0.0
s8GrGvjhz0s,"Shoot, even Blake Lively dated Harvey Weinstein.  That guy is a bigger ladies man than Hefner.",0,0,0.06818181818181818
TpwChyyyy4s,hayatını sıkeyım hayata bak ya,0,0,0.0
u5wIuTTYqzI,"Harrison is hilarious, I love him",0,0,0.5
Rg_Msa0CAqk,So dumb. I didn't even laugh once! This  was a waste of all kinds of production 😑,0,0,-0.06666666666666667
tTHMBjyzgEU,I do NOT pee 7 times a day. Maybe 3.,0,0,0.0
Q07Cp6tswnQ,Congrats! 5 million is huge!,0,0,0.5000000000000001
rdXaw4EFGdk,"Jesus is coming back real soon Jesus Loves U and he wants U to have a deep relationship with him and truly follow him. Following Jesus is the only way to make it to Heaven. Accept Jesus as your Lord and Saviour and give him your heart and soul. Jesus is the son of God who created us all, he is our Lord and Saviour. Jesus is God, he is one with the Father. (John 10:30) God sent Jesus to the Earth to die for our sins to be washed away so we could make it to Heaven. The Bible tells us that if we believe in Jesus we will be saved but there are other things Jesus told us we have to do to be saved. We have to do his will. \nHere are the things we have to do to be saved and make it to Heaven. I'm gonna list the Bible scriptures for everything and U can read the scriptures yourself and do your own research.\n1. We have to believe that Jesus is is the son of God and that he is our Lord and Saviour. (John 3:16)\n2. We have to accept him as our Lord and Saviour and believe that God raised him from the dead. (Romans 10:9)\n3. Repent from all our sins. (2 Chronicles 7:14)\n4. Be baptized in the name of Jesus. (Acts 2:38)\n5. We have to have a deep relationship with him and pray to him and talk to him everyday. The only way to the Father is thru him. (John 14:6)\n6. Read the Bible and learn the word of God. (Joshua 1:8)\n7. Fast and pray. (Joel 2:12)\n8. Speak the word of God to the ppl of the world. (Mark 16:15)\n9. Do the Lord's will until we die. (Matthew 24:13)\nOn Judgement day when we go before Jesus there will be many ppl who have prayed to Jesus and even done things in his name and Jesus will say to them depart from me I never knew U and they will go to Hell. This is why We have to have a deep relationship with Jesus and try to do everything he told us to do cause thats the only way we will make it to Heaven. (Matthew 7:20-23). We all fall short of the Glory of God and we are all sinners. (Romans 3:23) This is why Jesus came and died for our sins to be washed away so we could make it to Heaven. (Peter 3:18) Without Jesus we are doomed to Hell. (John 3:36) When we disobey God and sin, God curses us. (Galatians 3:10) God punishes us and puts curses on us to make us obedient to him cause he Loves us and wants us to do right. (Hebrews 12:6) Jesus sets us free from curses when we truly follow him. (Romans 8:2) Quit following everything else in the world like the Government, religion, schools, science, TV, movies, radio, and everything else. (Colossians 2:8) That is all ran by the Devil and his worshippers, the Illuminati. They lie to U and deceive U. Them and the fallen Angels who got kicked out of Heaven with Satan are trying to lead U to Hell. (Ephesians 6:12) \nPut God 1st in your life. Never put anyone or anything before God, not your family friends job money or anything. (Matthew 6:33) If U Love Jesus then U hate evil. (Proverbs 8:13) Repent from all your sins. Pray to Jesus everyday. Pray to him for everything U need. (John 15:7) Pray to him and ask for forgiveness of your sins, thank him for everything. (Philippians 4:6)  Pray to him to heal U, give U peace, joy, strength, courage, protection, wisdom, knowledge, understanding, patience, direction, guidance, and for him to show U the truth. (Jeremiah 33:3) Do the Lord's will and he will answer your prayers.  (John 9:31) God gives us visions and he talks to us in dreams and shows us things. (Acts 2:17) When U die U will go before Jesus and he will judge U and either let U into Heaven or send U to Hell based on if U did his will. Those who don't do the Lord's will they will be sent to Hell. (Revelation 20:15) Hell is place where ppl will be punished and burn for eternity (Matthew 25:46) Heaven is a place that God has for the ppl who truly Love him. It is eternal paradise where U will be wit Jesus, the Angels, all the animals, and God's ppl forever. God says there will be no more death, we will have eternal life. We will not feel sorrow, we will not cry, and there will be no more pain. (Revelation 21:4) God says that we can't even imagine how amazing Heaven will be. (1 Corinthians 2:9) In Heaven we live forever, rejoice and be joyful forever. (Revelations 22:1-5)",0,1,0.07803368506493506
7Gw-lN270qs,Trending again ☺️👍,2,0,0.0
sjlHnJvXdQs,FUCK THIS...\n\n\n\n\nI'm going to get some VR,0,0,-0.4
ZymSrDfLhW8,FINALLY A NEW PRETTY GOOD,0,0,0.3621212121212121
gOsM-DYAEhY,this is so good,0,0,0.7
nnTcCS07DKQ,"Trainers, Brits are so weird.",1,2,-0.5
gLj21uNEzqA,"This version really change my perspective on this song, definitely love this one!",0,0,0.4125
jjb77v3LX_s,HI BILLY MAYS HERE!!!,0,0,0.0
jK6BesOrfws,I want this Kylo Ren instead.,0,0,0.0
uHYNSaW6Ttw,"The weak always find someone to pick on to feel like they're strong. They're probably more miserable than people can ever know. They wish they had a tenth of her abilities and courage. Btw all you haters... WHAT'S in your wallets? Michelle is paid baby 7 figure bank account. They're the same ones who can bully others in school , on the job, in the home ect. Many of these bullies do drive people to suicide and don't lose a moment's peace. Just remember you reap what you sew.",0,0,0.009722222222222224
MiFeES9uOSo,Where do you get your wigs from 😁😫😫 and how do you make them blend in so well please do a video all about wigs,0,0,0.0
HUgYoT_xEFY,Good job.,0,0,0.7
rjINNeC0DFA,Gosh hes so good,0,0,0.7
ofzjzf_rhZc,conlifurze plz make weapons and guns,0,0,0.0
CrwmpuwLBiI,Thanks for this. I hate reaction videos and you just proved they're dumb.,0,0,-0.325
Mq9dxmh6JiE,Who else got him on that 0.75 playback,0,0,0.0
ZYSjPZUqLdk,So dumb. Russia wasn't trying to sway it toward Trump. They just wanted to sow discord and diminish confidence in our elections.,0,0,-0.375
Mq9dxmh6JiE,he talks so fast,0,0,0.2
RsG37JcEQNw,This track is big step backwards for weezer specially when you look at the quality that was EWBAITE and white.,0,0,0.11904761904761905
BY3SLVNBkeo,I don't even have a cat. But your voice and the general atmosphere of these videos calm me.,0,0,0.17500000000000004
uxI-8GTqDYA,👏👏👏❤,0,0,0.0
JvkLPE8efME,yes mamma,0,0,0.0
fBR-MFpVKuc,We only teach 5 things...  1. Sharpening knife  2. Cutting fish  3. Making rice  4. Rolling ... just 5 things!,0,0,-0.375
xnSew-tCuPo,I'd love to see a garage with a garage door opener as well as what you've already done!  AWESOME!,0,0,0.8125
RA9gg4qBb30,Flushing the Trump. AWESOME.,0,0,1.0
VSrEIdhrXB4,"Impossible, the Aliens know Pabllo Vittar. They refuse do some work together us.",0,0,-0.6666666666666666
pgCtsVdK4HA,Joe made it on trending... Thats a start. .3.,0,0,0.0
4qxqtwNu7wg,perfect😘,0,0,0.0
YLM2gl8RGj0,she is STUNNING without makeup even more than she is w it on,0,0,0.5
T_PuZBdT2iM,play  this cool https://www.roblox.com/games/292439477/Phantom-Forces?rbxp=310093063,0,0,0.35
G_SjnHwxWMU,"If you’ve never seen X before, he looks nothing like what you thought he looked like.",0,0,0.0
a-9IZz8Ry5I,"hey guys, i want and advice. should i switch from iphone 6 to a google pixel 1 , im piciking up the first version cuz i live in mexico and cant find a pixel 2 also the pixel 1 Im picking upits preowned so its a little bit cheapier but seems fine",0,0,0.15388257575757575
DoQEpaQE5-g,Pumpkin Spice Travel Cups for Only $4.99!\n\nhttps://ridgeview-specialty-services.myshopify.com/collections/frontpage,0,0,0.0
G3fZBW_okks,"You should do a meet the team and do a Q&A with everyone on the GB team, both women and men",1,0,0.0
0Rb2rr1vWpI,Drake in this?,0,0,0.0
